,href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
808,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2212,spanish163,male,"['asuncion,', 'paraguay']",spanish,['none'],"['25,', 'male', '']",15.0,academic,['usa'],5.0,25.0
809,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2230,spanish164,female,"['zacatecas,', 'mexico']",spanish,['none'],"['35,', 'female', '']",27.0,naturalistic,['usa'],19.0,35.0
810,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2235,spanish165,male,"['puerto', 'rico']",spanish,"['german', 'italian', '']","['62,', 'male', '']",4.0,academic,['usa'],11.0,62.0
811,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2238,spanish166,female,"['dominican', 'republic']",spanish,['none'],"['26,', 'female', '']",11.0,academic,['usa'],5.0,26.0
812,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2239,spanish167,female,"['lima,', 'peru']",spanish,"['japanese', '']","['29,', 'female', '']",15.0,academic,['usa'],15.0,29.0
813,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2240,spanish168,male,"['pasto,', 'colombia']",spanish,['none'],"['28,', 'male', '']",4.0,academic,['usa'],0.4,28.0
814,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2250,spanish169,female,"['puerto', 'rico']",spanish,['none'],"['36,', 'female', '']",10.0,academic,['usa'],16.0,36.0
815,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2259,spanish170,male,"['cochabamba,', 'bolivia']",spanish,"['portuguese', '']","['25,', 'male', '']",2.0,naturalistic,['usa'],23.0,25.0
816,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2260,spanish171,female,"['guayaquil,', 'ecuador']",spanish,['none'],"['23,', 'female', '']",8.0,academic,['usa'],10.0,23.0
817,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2279,spanish172,male,"['el', 'salvador']",spanish,['none'],"['28,', 'male', '']",11.0,academic,['usa'],17.0,28.0
818,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2288,spanish173,female,"['ambato,', 'ecuador']",spanish,['none'],"['31,', 'female', '']",24.0,academic,['usa'],1.0,31.0
819,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2298,spanish174,female,"['falcon,', 'venezuela']",spanish,['none'],"['26,', 'female', '']",7.0,academic,['usa'],5.0,26.0
820,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2300,spanish175,female,"['puerto', 'rico']",spanish,"['portuguese', '']","['20,', 'female', '']",12.0,academic,['usa'],2.0,20.0
821,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2317,spanish176,male,"['city,', 'panama']",spanish,['none'],"['55,', 'male', '']",6.0,academic,['usa'],26.0,55.0
822,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2328,spanish177,female,"['el', 'salvador']",spanish,['none'],"['48,', 'female', '']",17.0,naturalistic,['usa'],26.0,48.0
823,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2335,spanish178,female,"['el', 'salvador']",spanish,['none'],"['41,', 'female', '']",30.0,naturalistic,['usa'],11.0,41.0
824,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2336,spanish179,female,"['el', 'salvador']",spanish,['none'],"['55,', 'female', '']",38.0,naturalistic,['usa'],17.0,55.0
825,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2338,spanish180,male,"['cochabamba,', 'bolivia']",spanish,['none'],"['50,', 'male', '']",35.0,naturalistic,['usa'],16.0,50.0
826,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2364,spanish181,female,"['lima,', 'peru']",spanish,['none'],"['55,', 'female', '']",30.0,naturalistic,['usa'],24.0,55.0
827,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2367,spanish182,male,"['trujillo,', 'peru']",spanish,['none'],"['44,', 'male', '']",20.0,academic,['usa'],20.0,44.0
828,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2370,spanish183,female,"['bogota,', 'colombia']",spanish,"['portuguese', 'italian', '']","['27,', 'female', '']",16.0,academic,['usa'],11.0,27.0
829,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2371,spanish184,male,"['lima,', 'peru']",spanish,['none'],"['26,', 'male', '']",13.0,academic,['usa'],11.0,26.0
830,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2372,spanish185,female,"['el', 'salvadore']",spanish,['none'],"['30,', 'female', '']",12.0,academic,['usa'],18.0,30.0
831,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2373,spanish186,male,"['tegucigalpa,', 'honduras']",spanish,['none'],"['33,', 'male', '']",14.0,academic,['usa'],19.0,33.0
832,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2393,spanish187,female,"['puerto', 'rico']",spanish,"['portuguese', '']","['32,', 'female', '']",6.0,academic,['usa'],8.0,32.0
833,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2396,spanish188,female,"['city,', 'panama']",spanish,['none'],"['54,', 'female', '']",28.0,naturalistic,['usa'],26.0,54.0
834,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2397,spanish189,male,"['el', 'salvador']",spanish,['none'],"['42,', 'male', '']",18.0,academic,['usa'],27.0,42.0
835,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2401,spanish190,male,"['bogota,', 'colombia']",spanish,"['french', '']","['41,', 'male', '']",6.0,academic,['usa'],7.0,41.0
836,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2434,spanish191,female,"['bogota,', 'colombia']",spanish,['none'],"['38,', 'female', '']",12.0,academic,['usa'],2.0,38.0
837,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2466,spanish192,male,"['cordoba,', 'argentina']",spanish,"['french', 'german', '']","['40,', 'male', '']",10.0,academic,['uk'],1.0,40.0
838,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2467,spanish193,female,"['david,', 'panama']",spanish,['none'],"['75,', 'female', '']",5.0,academic,['usa'],54.0,75.0
839,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2471,spanish194,male,"['cochabamba,', 'bolivia']",spanish,['none'],"['27,', 'male', '']",18.0,naturalistic,['usa'],9.0,27.0
840,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2475,spanish195,female,"['city,', 'guatemala']",spanish,['none'],"['55,', 'female', '']",15.0,academic,['usa'],27.0,55.0
841,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2482,spanish196,female,"['dominican', 'republic']",spanish,['none'],"['60,', 'female', '']",26.0,naturalistic,['usa'],31.0,60.0
842,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2491,spanish197,female,"['madrid,', 'spain']",spanish,"['french', '']","['20,', 'female', '']",3.0,academic,['usa'],0.3,20.0
843,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2496,spanish198,female,"['tejupilco,', 'mexico']",spanish,['none'],"['38,', 'female', '']",19.0,academic,['usa'],23.0,38.0
844,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2507,spanish199,male,"['puerto', 'rico']",spanish,"['portuguese', 'french', '']","['18,', 'male', '']",2.0,academic,['usa'],0.3,18.0
845,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2521,spanish200,female,"['bogota,', 'colombia']",spanish,['none'],"['30,', 'female', '']",17.0,academic,['usa'],12.0,30.0
846,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2586,spanish201,male,"['city,', 'mexico']",spanish,['none'],"['25,', 'male', '']",18.0,naturalistic,['usa'],5.7,25.0
847,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2588,spanish202,female,"['city,', 'mexico']",spanish,['none'],"['48,', 'female', '']",17.0,naturalistic,['usa'],31.0,48.0
848,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2590,spanish203,female,"['el', 'salvador']",spanish,['none'],"['32,', 'female', '']",11.0,academic,['usa'],23.0,32.0
849,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2602,spanish204,male,"['almeria,', 'spain']",spanish,"['french', '']","['21,', 'male', '']",8.0,academic,['usa'],0.8,21.0
850,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2614,spanish205,male,"['cerete,', 'colombia']",spanish,"['french', '']","['29,', 'male', '']",7.0,academic,['canada'],0.3,29.0
851,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2615,spanish206,female,"['santiago,', 'chile']",spanish,['none'],"['21,', 'female', '']",4.0,academic,"['usa,', 'uk']",0.4,21.0
852,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2684,spanish207,female,"['ica,', 'peru']",spanish,['none'],"['39,', 'female', '']",12.0,academic,['usa'],0.3,39.0
853,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2692,spanish208,male,"['dominican', 'republic']",spanish,['none'],"['49,', 'male', '']",13.0,academic,['usa'],30.0,49.0
854,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2705,spanish209,female,"['lima,', 'peru']",spanish,"['asl', '']","['35,', 'female', '']",12.0,naturalistic,['usa'],16.0,35.0
855,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2729,spanish210,female,"['cordoba,', 'argentina']",spanish,['none'],"['20,', 'female', '']",8.0,naturalistic,"['puerto', 'rico,', 'usa']",18.0,20.0
856,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2760,spanish211,female,"['paz,', 'bolivia']",spanish,['none'],"['19,', 'female', '']",16.0,academic,['usa'],3.0,19.0
857,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2761,spanish212,female,"['el', 'salvador']",spanish,['none'],"['21,', 'female', '']",10.0,academic,['usa'],11.0,21.0
858,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2769,spanish213,male,"['loja,', 'ecuador']",spanish,['none'],"['22,', 'male', '']",13.0,naturalistic,['usa'],9.0,22.0
859,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2770,spanish214,female,"['neiva,', 'colombia']",spanish,['none'],"['45,', 'female', '']",26.0,naturalistic,['usa'],20.0,45.0
860,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2791,spanish215,female,"['cochabamba,', 'bolivia']",spanish,['none'],"['24,', 'female', '']",13.0,academic,['usa'],10.0,24.0
861,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2801,spanish216,female,"['caracas,', 'venezuela']",spanish,['none'],"['43,', 'female', '']",42.0,academic,['usa'],5.0,43.0
862,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2827,spanish217,female,"['bogota,', 'colombia']",spanish,"['french', '']","['19,', 'female', '']",7.0,academic,['usa'],4.5,19.0
863,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2829,spanish218,female,"['danli,', 'honduras']",spanish,['none'],"['19,', 'female', '']",8.0,academic,['usa'],5.3,19.0
864,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2835,spanish219,female,"['el', 'salvador']",spanish,['none'],"['44,', 'female', '']",25.0,naturalistic,['usa'],26.0,44.0
865,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2844,spanish220,male,"['jalisco,', 'mexico']",spanish,['none'],"['63,', 'male', '']",31.0,naturalistic,['usa'],32.0,63.0
866,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2861,spanish221,female,"['bogota,', 'colombia']",spanish,['none'],"['32,', 'female', '']",6.0,academic,['usa'],24.5,32.0
867,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2865,spanish222,female,"['puerto', 'rico']",spanish,['none'],"['45,', 'female', '']",2.0,naturalistic,['usa'],43.0,45.0
868,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2867,spanish223,female,"['texas,', 'usa']",spanish,['none'],"['66,', 'female', '']",5.0,academic,['usa'],66.0,66.0
869,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2927,spanish224,female,"['serena,', 'chile']",spanish,['none'],"['65,', 'female', '']",15.0,naturalistic,['usa'],42.0,65.0
870,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2933,spanish225,male,"['durango,', 'mexico']",spanish,"['german', '']","['18,', 'male', '']",10.0,academic,['usa'],0.5,18.0
871,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2934,spanish226,male,"['sinaloa,', 'mexico']",spanish,['none'],"['19,', 'male', '']",9.0,academic,[''],0.0,19.0
872,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2935,spanish227,female,"['durango,', 'mexico']",spanish,['none'],"['49,', 'female', '']",13.0,academic,[''],0.0,49.0
873,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2938,spanish228,female,"['piura,', 'peru']",spanish,"['indonesian', 'french', 'mandarin', '']","['23,', 'female', '']",15.0,academic,[''],0.0,23.0
874,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=11,arabic1,female,"['saudi', 'arabia']",arabic,['none'],"['38,', 'female', '']",12.0,academic,['usa'],4.0,38.0
875,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=16,arabic2,male,"['damascus,', 'syria']",arabic,['none'],"['18,', 'male', '']",2.5,naturalistic,['usa'],3.0,18.0
876,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=17,arabic3,male,"['doha,', 'qatar']",arabic,['none'],"['24,', 'male', '']",9.0,academic,['usa'],1.0,24.0
877,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=18,arabic4,male,"['arab', 'emirates']",arabic,"['french', '']","['19,', 'male', '']",6.0,academic,['usa'],0.6,19.0
878,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=19,arabic5,female,"['casablanca,', 'morocco']",arabic,"['french', '']","['19,', 'female', '']",15.0,academic,['usa'],0.6,19.0
879,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=20,arabic6,male,"['sanaa,', 'yemen']",arabic,['none'],"['21,', 'male', '']",14.5,academic,"['uk,usa']",2.0,21.0
880,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=21,arabic7,female,"['casablanca,', 'morocco']",arabic,"['french', '']","['18,', 'female', '']",15.0,academic,['usa'],0.1,18.0
881,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=22,arabic8,male,"['casablanca,', 'morocco']",arabic,"['french', '']","['21,', 'male', '']",17.0,academic,['usa'],0.7,21.0
882,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=23,arabic9,female,"['jerusalem,', 'israel']",arabic,['none'],"['28,', 'female', '']",4.0,academic,['usa'],12.0,28.0
883,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=12,arabic10,male,"['cairo,', 'egypt']",arabic,"['french', 'german', '']","['26,', 'male', '']",5.0,academic,['usa'],2.0,26.0
884,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=13,arabic11,female,"['monastir,', 'tunisia']",arabic,"['french', '']","['30,', 'female', '']",14.0,academic,['usa'],4.0,30.0
885,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=14,arabic12,male,"['baghdad,', 'iraq']",arabic,['none'],"['32,', 'male', '']",11.0,academic,['usa'],8.0,32.0
886,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=15,arabic13,male,"['zabbougha,', 'lebanon']",arabic,"['french', 'swedish', '']","['25,', 'male', '']",15.0,academic,['usa'],1.0,25.0
887,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=428,arabic14,male,"['amman,', 'jordan']",arabic,"['hebrew', '']","['47,', 'male', '']",11.0,naturalistic,['usa'],25.0,47.0
888,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=437,arabic15,male,"['qayrawan,', 'tunisia']",arabic,"['french', '']","['40,', 'male', '']",33.0,naturalistic,['usa'],7.0,40.0
889,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=471,arabic16,male,"['meknes,', 'morocco']",arabic,"['french', 'spanish', '']","['22,', 'male', '']",16.0,academic,[''],0.0,22.0
890,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=512,arabic17,male,"['settat,', 'morocco']",arabic,"['french', '']","['35,', 'male', '']",15.0,academic,[''],0.0,35.0
891,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=539,arabic18,male,"['city,', 'kuwait']",arabic,"['french', '']","['18,', 'male', '']",6.0,academic,[''],0.0,18.0
892,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=625,arabic19,male,"['khouribga,', 'morocco']",arabic,"['french', '']","['43,', 'male', '']",18.0,academic,['usa'],8.0,43.0
893,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=643,arabic20,male,"['valley,', 'lebanon']",arabic,"['french', 'german', '']","['36,', 'male', '']",12.0,academic,['usa'],1.0,36.0
894,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=670,arabic21,female,"['beirut,', 'lebanon']",arabic,"['french', '']","['46,', 'female', '']",30.0,naturalistic,['usa'],13.0,46.0
895,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=920,arabic22,female,"['arab', 'emirates']",arabic,"['french', 'hebrew', '']","['23,', 'female', '']",10.0,academic,[''],0.0,23.0
896,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=927,arabic23,male,"['mahalla,', 'egypt']",arabic,"['italian', 'farsi', 'french', 'hebrew', '']","['42,', 'male', '']",13.0,academic,['usa'],8.0,42.0
897,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=970,arabic24,male,"['cairo,', 'egypt']",arabic,['none'],"['40,', 'male', '']",7.0,academic,['uk'],3.0,40.0
898,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1011,arabic25,male,"['(occupied', 'territory)']",arabic,"['french', 'spanish', '']","['38,', 'male', '']",5.0,naturalistic,['usa'],33.0,38.0
899,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1012,arabic26,female,"['amman,', 'jordan']",arabic,['none'],"['43,', 'female', '']",14.0,academic,['usa'],28.0,43.0
900,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1013,arabic27,male,"['jerusalem,', 'israel']",arabic,"['farsi', 'hebrew', '']","['70,', 'male', '']",10.0,academic,['usa'],30.0,70.0
901,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1115,arabic28,male,"['arab', 'emirates']",arabic,['none'],"['30,', 'male', '']",12.0,academic,['usa'],1.0,30.0
902,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1116,arabic29,male,"['doha,', 'qatar']",arabic,['none'],"['19,', 'male', '']",17.0,academic,['usa'],0.3,19.0
903,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1133,arabic30,female,"['saudi', 'arabia']",arabic,['none'],"['19,', 'female', '']",8.0,naturalistic,['usa'],11.0,19.0
904,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1181,arabic31,female,"['baghdad,', 'iraq']",arabic,['none'],"['47,', 'female', '']",12.0,academic,['usa'],0.3,47.0
905,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1203,arabic32,male,"['baghdad,', 'iraq']",arabic,['none'],"['42,', 'male', '']",12.0,academic,['usa'],16.0,42.0
906,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1204,arabic33,female,"['baghdad,', 'iraq']",arabic,['none'],"['28,', 'female', '']",11.0,academic,['usa'],0.3,28.0
907,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1253,arabic34,female,"['city,', 'kuwait']",arabic,"['french', '']","['34,', 'female', '']",6.0,academic,['usa'],4.0,34.0
908,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1391,arabic35,male,"['saudi', 'arabia']",arabic,['none'],"['56,', 'male', '']",16.0,naturalistic,['usa'],33.0,56.0
909,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1392,arabic36,male,"['saudi', 'arabia']",arabic,['none'],"['36,', 'male', '']",6.0,academic,"['usa,', 'uk']",6.0,36.0
910,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1393,arabic37,male,"['saudi', 'arabia']",arabic,['none'],"['18,', 'male', '']",16.0,academic,['usa'],0.4,18.0
911,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1394,arabic38,female,"['maryland,', 'usa']",arabic,['none'],"['19,', 'female', '']",9.0,academic,['usa'],12.0,19.0
912,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1405,arabic39,male,"['saudi', 'arabia']",arabic,['none'],"['22,', 'male', '']",5.0,academic,['usa'],2.0,22.0
913,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1420,arabic40,male,"['saudi', 'arabia']",arabic,['none'],"['19,', 'male', '']",13.0,academic,['usa'],0.1,19.0
914,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1421,arabic41,male,"['saudi', 'arabia']",arabic,['none'],"['25,', 'male', '']",7.0,academic,['usa'],1.5,25.0
915,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1422,arabic42,male,"['saudi', 'arabia']",arabic,['none'],"['21,', 'male', '']",13.0,academic,['usa'],0.5,21.0
916,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1426,arabic43,female,"['beirut,', 'lebanon']",arabic,"['french', 'spanish', '']","['29,', 'female', '']",8.0,academic,[''],0.0,29.0
917,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1455,arabic44,female,"['saudi', 'arabia']",arabic,['none'],"['29,', 'female', '']",7.0,academic,['usa'],0.6,29.0
918,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1456,arabic45,female,"['colorado,', 'usa']",arabic,"['turkish', '']","['32,', 'female', '']",12.0,naturalistic,['usa'],0.5,32.0
919,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1457,arabic46,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",13.0,academic,"['uk,', 'usa']",1.0,28.0
920,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1458,arabic47,male,"['saudi', 'arabia']",arabic,['none'],"['39,', 'male', '']",16.0,academic,['usa'],0.75,39.0
921,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1459,arabic48,male,"['saudi', 'arabia']",arabic,['none'],"['29,', 'male', '']",12.0,academic,['usa'],1.0,29.0
922,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1460,arabic49,male,"['saudi', 'arabia']",arabic,['none'],"['26,', 'male', '']",8.0,academic,['usa'],1.0,26.0
923,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1461,arabic50,male,"['saudi', 'arabia']",arabic,['none'],"['36,', 'male', '']",22.0,academic,['usa'],0.75,36.0
924,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1486,arabic51,male,"['saudi', 'arabia']",arabic,['none'],"['23,', 'male', '']",12.0,academic,['usa'],4.0,23.0
925,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1487,arabic52,female,"['saudi', 'arabia']",arabic,['none'],"['21,', 'female', '']",9.0,academic,['usa'],5.0,21.0
926,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1526,arabic53,male,"['rabat,', 'morocco']",arabic,"['french', 'tachelhit', 'danish', 'swedish', '']","['36,', 'male', '']",17.0,academic,['usa'],12.0,36.0
927,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1565,arabic54,male,"['baghdad,', 'iraq']",arabic,"['french', '']","['22,', 'male', '']",7.0,academic,['usa'],3.0,22.0
928,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1569,arabic55,male,"['beirut,', 'lebanon']",arabic,"['french', '']","['70,', 'male', '']",33.0,academic,['usa'],37.0,70.0
929,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1677,arabic56,male,"['defla,', 'algeria']",arabic,"['french', '']","['43,', 'male', '']",12.0,academic,['usa'],3.0,43.0
930,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1699,arabic57,female,"['beirut,', 'lebanon']",arabic,"['french', '']","['28,', 'female', '']",17.0,academic,['usa'],11.0,28.0
931,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1700,arabic58,male,"['baghdad,', 'iraq']",arabic,['none'],"['34,', 'male', '']",9.0,academic,['usa'],5.5,34.0
932,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1702,arabic59,male,"['irbid,', 'jordan']",arabic,"['german', '']","['55,', 'male', '']",9.0,academic,['usa'],35.0,55.0
933,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1711,arabic60,male,"['cairo,', 'egypt']",arabic,"['french', '']","['60,', 'male', '']",14.0,academic,['usa'],23.0,60.0
934,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1753,arabic61,male,"['manama,', 'bahrain']",arabic,"['turkish', 'urdu', '']","['20,', 'male', '']",7.0,academic,['usa'],1.75,20.0
935,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1768,arabic62,male,"['saudi', 'arabia']",arabic,['none'],"['19,', 'male', '']",18.0,academic,['usa'],1.0,19.0
936,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1769,arabic63,female,"['walid,', 'libya']",arabic,['none'],"['28,', 'female', '']",10.0,academic,['usa'],0.3,28.0
937,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1777,arabic64,male,"['saudi', 'arabia']",arabic,['none'],"['23,', 'male', '']",6.0,naturalistic,['usa'],3.0,23.0
938,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1778,arabic65,female,"['samail,', 'oman']",arabic,['none'],"['32,', 'female', '']",10.0,academic,"['canada,', 'usa']",6.0,32.0
939,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1784,arabic66,male,"['saudi', 'arabia']",arabic,['none'],"['50,', 'male', '']",14.0,academic,['usa'],1.0,50.0
940,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1785,arabic67,male,"['nasriah,', 'iraq']",arabic,['none'],"['43,', 'male', '']",22.0,academic,['usa'],20.0,43.0
941,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1805,arabic68,male,"['london,', 'uk']",arabic,['none'],"['20,', 'male', '']",6.0,naturalistic,"['uk,', 'usa']",9.0,20.0
942,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1810,arabic69,female,"['kerma,', 'sudan']",arabic,"['nobiin', '']","['55,', 'female', '']",15.0,academic,"['uk,', 'usa']",21.0,55.0
943,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1827,arabic70,male,"['casablanca,', 'morocco']",arabic,"['french', 'spanish', '']","['47,', 'male', '']",16.0,academic,['usa'],25.0,47.0
944,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1828,arabic71,female,"['city,', 'kuwait']",arabic,"['turkish', 'spanish', '']","['29,', 'female', '']",21.0,naturalistic,['usa'],8.0,29.0
945,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1832,arabic72,female,"['baghdad,', 'iraq']",arabic,['none'],"['20,', 'female', '']",11.0,academic,['usa'],4.8,20.0
946,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1841,arabic73,female,"['nazareth,', 'israel']",arabic,"['hebrew', '']","['47,', 'female', '']",7.0,academic,['usa'],28.0,47.0
947,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1870,arabic74,male,"['alexandria,', 'egypt']",arabic,"['french', '']","['18,', 'male', '']",4.0,academic,['usa'],0.4,18.0
948,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1885,arabic75,female,"['saudi', 'arabia']",arabic,['none'],"['26,', 'female', '']",2.0,naturalistic,['usa'],5.2,26.0
949,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1892,arabic76,male,"['saudi', 'arabia']",arabic,['none'],"['25,', 'male', '']",4.0,naturalistic,['usa'],0.2,25.0
950,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1894,arabic77,female,"['saudi', 'arabia']",arabic,"['korean', 'japanese', '']","['18,', 'female', '']",4.0,naturalistic,['usa'],1.0,18.0
